Región,Acelga,Ají,Ajo ,Albahaca,Apio,Arracacha,Arroz cáscara,Arveja grano seco,Arveja grano verde,Avena grano,Betarraga,Brócoli,Caigua,Calabaza,Camote,Cañihua,Cebada grano,Cebolla cabeza,Cebolla    china,Col ,Coliflor,Espinaca,Fresa,Frijol castilla,Frijol seco,Frijol verde,Frijol loctao,Garbanzo,Haba seca,Haba verde,Kiwicha,Lechuga,Lenteja,Maca,Maíz a. duro,Maíz amiláceo,Maíz choclo,Maíz morado,Maní,Mashua,Melón,Nabo,Oca,Olluco,Pallar seco,Pallar verde,Papa,Páprika,Pepinillo ,Pepino,Pimiento,Piquillo,Pituca,Poro,Quinua,Rabanito,Sandía,Sorgo grano,Soya,Tarhui,Tomate,Trigo,Vainita,Yuca,Zanahoria,Zapallo,Zarandaja,Aceituna,Achiote,Anona,Cacao,Café pergamino,Caimito,Camu camu,Capuli,Carambola,Cerezo,Chirimoya,Cirolero,Ciruela,Coco,Cocona,Damasco,Dátil,Granada,Guanabana,Guayaba,Guinda,Higo,Lima,Limón dulce ,Limón sutíl,Lucuma,Mamey,Mandarina,Mango,Manzana,Marañón,Melocotón,Membrillo,Naranja,Nispero,Pacae ,Palma aceitera,Palta,Pecana,Pera,Pijuayo,Pomarrosa,Sacha inchi,Sauco,Tamarindo,Tangelo,Taperibá,Té,Toronja,Uva,Zapote,Alcachofa,Algodón rama,Arandanos,Caña para alcohol,Caña para azúcar,Caña para etanol,Espárrago,Frijol de palo,Granadilla,Maracuyá ,Orégano,Papaya,Piña,Plátano,Rocoto,Tuna,Alfalfa,Avena forrajera,Braquearia,Cebada forrajera,Grama azul,Grama chilena,Gramalote,Maíz chala,Pasto elefante,Rye grass,Trebol,,,,,,Año
Junín,19918.51851851852,6581.547619047618,8660.941828254845,0.0,17137.894736842103,0.0,3281.6104953630406,1778.83064516129,6284.0708744710855,1333.737373737374,15939.705882352942,18528.275862068967,17206.25,10020.0,0.0,0.0,1843.5451066156368,19046.76767676768,0.0,16605.494505494502,17296.969696969696,24974.006232423806,0.0,0.0,997.344388648838,0.0,0.0,0.0,1884.4558521560575,7095.101091563824,0.0,24720.218011938752,0.0,4971.634121274409,4140.305243412609,1730.4727023789148,11572.56196566398,1200.0,882.8942065491185,6383.783783783785,0.0,14930.769230769232,6257.458075904678,6446.669391091131,0.0,0.0,15926.26150508349,0.0,0.0,0.0,0.0,0.0,0.0,15792.5,1813.6795608991122,15419.047619047618,0.0,0.0,1069.811320754717,1378.8347457627121,11928.57142857143,2036.7377731529657,0.0,15436.872669595863,23987.776708373436,12262.365591397851,0.0,0.0,700.0000000000001,6233.333333333331,1221.5677212770026,847.4026740277939,4439.285714285715,0.0,0.0,18000.84615384616,0.0,8327.611940298506,7687.5,0.0,5382.898550724638,8833.333333333334,0.0,0.0,0.0,9320.895522388058,4875.0,6808.194444444445,0.0,8531.93548387097,9996.33027522936,12604.338842975207,5779.411764705881,0.0,15229.721899736147,6465.771812080537,8907.692307692309,4094.9999999999995,8535.0,0.0,21681.45560407569,6166.666666666667,3620.984455958549,0.0,10987.839627268271,0.0,8760.0,0.0,0.0,1811.5789473684213,6360.0,0.0,16278.002265005662,0.0,0.0,11154.411764705883,0.0,6231.404958677686,16213.773584905659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13521.788662630712,6773.548387096775,1974.9677419354837,16808.685575364667,66056.93042952208,11772.74268806191,11490.511194029852,7000.0,38317.98414496036,16961.122544434053,27704.650640305546,16863.741339491913,0.0,0.0,0.0,0.0,29009.155583049796,30172.72225528117,26080.596055595226,,,,,,2019
La Libertad,26500.0,24477.15827338129,8725.49019607843,0.0,26712.654320987655,0.0,10079.153319130022,1165.967059361775,3172.3432744978695,0.0,24860.526315789473,20630.664395229982,13216.666666666668,0.0,15151.960784313727,0.0,2102.740522662014,39852.09267563528,23322.62068965517,24452.24760501105,21013.333333333336,22140.740740740737,18971.428571428572,1547.8636363636363,1402.696828208018,0.0,1500.0,1178.239083750895,1353.022014676451,3978.086419753086,1124.237288135593,25316.103718867285,1043.8226482923908,0.0,8754.795851776187,1671.7291430854254,11711.483050847459,4859.076923076924,2461.904761904762,6035.294117647059,21555.55555555556,26150.000000000004,6151.555555555556,6121.440823327615,3200.0,0.0,20986.745825674763,9229.0,41250.063211125154,20056.521739130436,37004.29928741093,30891.02564102564,0.0,22052.962962962964,1289.8051104374185,16180.645161290322,49633.39960238568,0.0,0.0,1370.8410111032365,27315.63169164882,2077.8106210741994,13388.888888888889,14900.594227504243,18041.81614349776,35506.940874035994,1513.0364372469633,2062.234042553191,1041.1764705882354,0.0,1180.3921568627452,1109.8382352941176,0.0,0.0,3186.6788990825685,0.0,3110.0000000000005,4810.955752212389,0.0,5623.552511415525,0.0,0.0,0.0,0.0,4456.039441248973,15806.764705882355,2550.5263157894738,0.0,4298.888888888889,6826.434837092732,0.0,6446.148571428573,7937.101562499999,11641.574803149608,10602.972576931128,16150.4776119403,8703.25371789094,0.0,5322.742857142858,8347.86541550427,9192.57414448669,3092.0,5288.492268041238,0.0,13812.4668360916,1150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19124.353918591107,0.0,19778.652238071812,4100.0,15958.235154582117,0.0,142427.0251707062,0.0,12176.880469309926,1504.2780748663104,8358.363896848135,15197.187566081622,0.0,16525.12727272727,20595.908273381297,12920.94299287411,8830.434782608698,4364.314516129032,40977.1822969307,14639.026111503175,0.0,14382.35294117647,0.0,0.0,0.0,58235.477339978206,31282.68656716418,0.0,19437.0786516854,,,,,,2019
Lambayeque,0.0,8500.0,0.0,0.0,0.0,0.0,6853.304405874499,768.0,2412.4860646599777,0.0,10083.333333333334,0.0,5692.307692307692,0.0,12990.029698769622,0.0,832.4999999999999,49958.333333333336,8875.0,33000.0,0.0,0.0,0.0,1013.8755980861245,1148.7844408427877,0.0,1483.8709677419356,1025.5474452554745,717.5141242937854,0.0,2000.0,9909.090909090908,1500.0,0.0,6012.762111352134,1954.9177458872944,8104.524699045248,0.0,0.0,0.0,20461.53846153846,0.0,2530.0000000000005,2241.6666666666665,1757.0358034970857,0.0,8347.826086956522,7128.654970760234,13200.0,30000.0,46198.635979398234,27266.77852348993,0.0,0.0,1537.5,5000.0,30324.074074074073,0.0,0.0,0.0,21136.84210526316,874.7323340471092,0.0,12368.338557993731,11148.14814814815,27500.0,1456.832298136646,0.0,0.0,0.0,2173.076923076923,838.130997079683,0.0,0.0,0.0,0.0,0.0,1140.0,0.0,4219.607843137255,1280.0,0.0,0.0,0.0,17691.056910569107,4000.0,0.0,0.0,0.0,5573.033707865169,0.0,18044.647143542967,0.0,9250.0,0.0,16800.046554934823,0.0,0.0,0.0,0.0,7554.089709762533,0.0,5925.925925925925,0.0,12060.911736178468,0.0,0.0,0.0,2000.0,0.0,0.0,2545.4545454545455,0.0,0.0,0.0,9606.060606060606,17441.810344827587,0.0,0.0,2406.42543118025,13662.746766222064,16756.855575868372,97356.07344080912,0.0,5957.386363636363,1408.1850533807828,8062.5,11436.916299559472,0.0,24500.0,0.0,18927.272727272724,0.0,0.0,46494.88372093023,0.0,0.0,0.0,0.0,0.0,0.0,34791.79104477612,0.0,0.0,0.0,,,,,,2019
Lima,0.0,9701.11727837299,7311.705658814808,7000.0,10814.114832535886,0.0,0.0,900.0,4753.815580286168,0.0,18079.41176470588,11757.23909657321,6587.719298245614,0.0,21150.14915802386,0.0,1793.3579335793356,24396.473484848484,13165.531914893614,13709.685230024214,12624.21185372005,6988.207547169812,16242.267088857603,2550.2902155887227,2623.4159779614324,6946.969696969698,0.0,0.0,2773.2394366197186,4600.000000000001,0.0,7353.995363121033,0.0,0.0,9988.260505250397,2112.4821002386634,16208.65830721003,6075.168665667166,2639.4736842105262,3510.3571428571436,19690.837988826817,8666.666666666666,3145.8009331259723,3710.5987611837572,6107.142857142857,7417.729083665339,26288.454896907217,5444.474078329196,18101.249999999996,29149.367088607592,6526.529411764707,0.0,0.0,10037.394957983191,1442.857142857143,0.0,28111.904761904763,0.0,0.0,0.0,27832.22701149425,1443.611491108071,7723.95852119026,36299.23892100193,24334.12348401323,28625.935162094764,0.0,7875.346260387811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7897.959183673469,5281.746031746032,10929.62356792144,0.0,0.0,6510.903426791277,0.0,11698.455339153797,10643.454038997217,8601.990049751244,0.0,12180.790960451977,8972.440944881891,0.0,5100.0,9406.651248105909,0.0,32108.93117440807,11253.435556198468,17508.940814177946,0.0,9279.182096280792,9544.107590608617,34022.77744330725,14046.913580246914,7678.5714285714275,0.0,12162.480662480664,5096.206178965903,11534.10138248848,0.0,0.0,0.0,0.0,0.0,46811.02362204724,0.0,0.0,27625.570776255703,19353.561387066544,0.0,15872.953503601833,3030.230263157895,15613.824450066462,0.0,128734.52000492967,0.0,8338.309953239814,3000.0,9698.461932018034,13989.84849116083,0.0,9544.309392265193,0.0,11539.901679639492,1525.0000000000002,9500.91928416617,38064.30211308981,10000.0,0.0,0.0,0.0,0.0,0.0,47558.9178133135,0.0,0.0,0.0,,,,,,2019
Lima Metropolitana,15726.753246753247,17754.09836065574,6258.823529411765,11635.749379652607,25293.41164658634,0.0,0.0,0.0,6114.400000000001,0.0,26265.88091603053,14757.958481613285,10250.0,0.0,21514.62633451958,0.0,5016.666666666667,23823.628691983122,24557.179545454546,24804.294999999995,17069.999999999996,22755.84516129032,17776.470588235297,0.0,3051.5625000000005,0.0,0.0,0.0,0.0,0.0,0.0,21402.587360594793,0.0,0.0,8013.333333333334,3195.0,13476.285714285714,6652.222222222222,0.0,0.0,0.0,26540.5,0.0,0.0,0.0,0.0,30014.73684210526,0.0,21297.219653179192,0.0,18669.776119402988,0.0,0.0,24991.574803149604,2081.4285714285716,24754.504966887416,0.0,0.0,0.0,0.0,24339.4,7700.0,5899.223404255318,17031.81818181818,23885.714285714283,33225.5,0.0,5306.571428571429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10481.481481481482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8000.0,0.0,0.0,9400.0,0.0,0.0,0.0,10595.517951063342,0.0,24516.462585034013,12500.0,12679.686648501363,0.0,19033.333333333336,13936.363636363638,11600.0,0.0,0.0,0.0,12275.839475839473,2550.5617977528086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12151.351351351352,0.0,0.0,2926.6666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14833.333333333334,0.0,0.0,0.0,13354.186717998075,0.0,12224.137931034482,28903.846153846152,0.0,0.0,0.0,0.0,0.0,0.0,35071.92165242166,21600.0,0.0,0.0,,,,,,2019
Loreto,0.0,1728.310502283105,0.0,0.0,0.0,0.0,2924.9338810421473,0.0,0.0,0.0,0.0,0.0,1761.2244897959183,0.0,0.0,0.0,0.0,0.0,1816.40625,4347.826086956521,0.0,0.0,0.0,997.7524482260395,1046.714691115477,0.0,0.0,0.0,0.0,0.0,0.0,4352.941176470588,0.0,0.0,2928.1745603624986,0.0,4249.305941143809,0.0,1081.7610062893082,0.0,7669.3877551020405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4592.233009708738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10844.375963020031,0.0,0.0,0.0,3396.713615023474,0.0,0.0,10308.689333110957,0.0,7100.890207715133,0.0,0.0,1837.2093023255813,4926.829268292683,1352.4812030075188,1036.931818181818,3007.6923076923076,4003.982741453701,0.0,10794.117647058823,0.0,0.0,0.0,0.0,10994.266055045871,3885.57715745854,0.0,0.0,0.0,5298.850574712644,2384.6153846153848,0.0,0.0,4928.571428571428,6233.333333333333,6156.61317100166,5869.565217391305,0.0,6482.185273159144,4345.890410958904,0.0,2506.3291139240505,0.0,0.0,6515.653775322283,0.0,3047.4683544303793,12739.281316467032,10643.7125748503,0.0,0.0,9875.616979269496,3033.7078651685392,1092.6315789473683,0.0,0.0,0.0,5824.858757062147,0.0,5787.375415282392,0.0,5923.076923076924,0.0,0.0,0.0,34735.77405857741,0.0,0.0,0.0,0.0,3066.666666666667,5217.948717948718,0.0,11048.218029350104,8133.106129917659,11243.185397568954,0.0,0.0,0.0,0.0,9075.769534333069,0.0,0.0,0.0,0.0,0.0,8368.568755846585,0.0,0.0,,,,,,2019
Madre de Dios,0.0,0.0,0.0,0.0,0.0,0.0,2919.3194291986824,0.0,0.0,0.0,0.0,0.0,3309.090909090909,0.0,7527.710843373495,0.0,0.0,0.0,0.0,12500.0,0.0,0.0,0.0,0.0,919.362186788155,0.0,0.0,0.0,0.0,0.0,0.0,2559.9999999999995,0.0,0.0,3112.285357477365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3376.923076923077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15291.983122362868,0.0,0.0,0.0,5840.0,0.0,0.0,14140.557518649392,0.0,14000.0,0.0,0.0,603.3333333333334,0.0,828.0324973507594,435.08771929824564,4633.0,0.0,0.0,3915.561643835616,0.0,0.0,0.0,0.0,10652.755905511814,4232.972972972973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8165.625,0.0,7568.2242990654195,0.0,0.0,8178.867924528301,9195.652173913042,0.0,2166.0000000000005,0.0,0.0,8372.036474164133,0.0,0.0,0.0,9283.969465648855,0.0,0.0,4368.852459016393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12889.665054630126,15654.289544235928,12530.358449158743,0.0,0.0,0.0,0.0,38593.9348806421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,2019
Moquegua,0.0,0.0,6651.666666666667,0.0,0.0,6532.4285714285725,0.0,0.0,4507.484848484848,0.0,0.0,0.0,0.0,0.0,8350.0,0.0,1151.166666666667,28448.22580645161,0.0,0.0,0.0,0.0,0.0,0.0,2013.3333333333333,0.0,0.0,0.0,1294.7014925373135,4812.478873239436,0.0,13181.999999999998,0.0,0.0,3379.0000000000005,1221.3149001536096,15067.5,6417.875,0.0,6593.846153846153,0.0,0.0,5943.0,5260.000000000001,0.0,0.0,12067.805555555558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,973.6585365853657,0.0,25866.096774193546,0.0,0.0,0.0,26153.8,1138.3287671232877,3448.8437500000005,0.0,27059.076923076926,14609.12765957447,0.0,1794.7674418604654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5434.594594594595,4551.380952380952,0.0,0.0,0.0,3021.9565217391305,0.0,5653.999999999999,0.0,5455.571428571429,0.0,5092.578947368421,6879.791139240507,0.0,6409.000000000001,6391.4,0.0,4350.0,6473.083333333334,5374.777777777778,0.0,4815.14705882353,6303.809523809524,4552.785714285714,4712.250000000001,5797.894736842106,0.0,6869.48909090909,0.0,4514.193548387097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13960.492505353322,0.0,0.0,0.0,9171.42857142857,0.0,0.0,0.0,0.0,0.0,0.0,5660.0,2443.789595375723,16706.666666666668,0.0,3475.0,0.0,5868.445676274944,62738.13286361349,15995.909090909094,0.0,0.0,0.0,0.0,0.0,59602.769230769234,0.0,0.0,0.0,,,,,,2019
Pasco,0.0,13160.410958904113,916.6666666666666,0.0,0.0,0.0,1447.176843774782,1029.1525423728813,3397.893258426966,0.0,0.0,0.0,14089.164969450101,17949.15254237288,0.0,0.0,1520.8843537414964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1362.8556067588324,0.0,0.0,0.0,1262.5392156862745,3814.426229508197,0.0,0.0,0.0,4796.896551724139,1653.14675862069,1198.118532455315,14655.32972322503,0.0,0.0,9367.666666666666,0.0,0.0,9076.73735725938,10246.83844011142,0.0,0.0,18795.033641160953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1546.047619047619,0.0,13820.785764131191,17702.172839506176,22235.959114139692,0.0,0.0,1123.0858806404658,0.0,820.1524288107203,947.2095842956121,0.0,0.0,0.0,0.0,0.0,3297.2222222222226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,725.0,0.0,9000.0,4422.727272727273,0.0,14733.333333333332,11666.666666666666,0.0,0.0,0.0,0.0,14131.25,0.0,0.0,0.0,10895.403703703701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11200.0,0.0,0.0,0.0,0.0,0.0,34000.0,0.0,0.0,0.0,0.0,16819.840486137487,0.0,0.0,23570.630630630632,11172.738095238097,13018.218364059425,19944.57183098592,2182.0,14456.651452282158,8979.644670050762,18653.998399469092,0.0,0.0,0.0,0.0,0.0,0.0,8905.405172413792,9188.716417910447,,,,,,2019
Piura,0.0,0.0,2244.4444444444443,0.0,0.0,0.0,8079.290229476209,784.2615012106537,1985.6801909307876,0.0,0.0,0.0,0.0,0.0,15954.545454545456,0.0,860.3988603988604,23167.420814479636,0.0,0.0,0.0,0.0,0.0,1644.1267387944358,810.3553299492386,0.0,1904.109589041096,0.0,830.8080808080807,0.0,0.0,0.0,0.0,0.0,4372.262242596231,959.2074592074592,5744.868035190616,0.0,1287.958115183246,0.0,18682.926829268294,0.0,2623.046875,2912.3867069486405,0.0,0.0,11042.799597180261,2695.3907815631264,0.0,0.0,35875.644375397234,29097.550494198535,0.0,0.0,0.0,0.0,26497.844827586207,0.0,1601.9417475728155,0.0,26091.83673469388,985.037134119703,0.0,8202.546296296296,9706.521739130436,0.0,0.0,0.0,0.0,0.0,922.386144964721,574.2201723510135,0.0,0.0,0.0,0.0,0.0,3644.8801742919386,0.0,1759.0987868284228,27037.735849056604,0.0,0.0,0.0,0.0,1836.9565217391303,0.0,0.0,863.3333333333333,0.0,1300.0,10724.632284490785,4406.779661016949,920.0,0.0,14798.89352615743,0.0,0.0,0.0,0.0,5453.441295546559,0.0,1743.6974789915967,0.0,11048.920863309351,0.0,0.0,0.0,0.0,0.0,0.0,8304.545454545454,0.0,7500.0,0.0,0.0,23412.604210823793,0.0,0.0,3384.3283582089553,14175.675675675675,15943.467088357384,149315.4122253053,142192.88614338258,0.0,2232.1428571428573,4244.444444444444,9928.480055820444,0.0,6894.2307692307695,0.0,24124.43539665373,0.0,0.0,32293.333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18937.42208925455,0.0,0.0,,,,,,2019
Puno,0.0,0.0,0.0,0.0,0.0,10559.722222222223,1823.6842105263158,1127.2297297297298,0.0,977.4011896893587,0.0,0.0,0.0,9886.206896551725,9285.30612244898,842.8410783965945,1136.7706933289626,17233.554083885214,0.0,9200.0,0.0,0.0,0.0,0.0,1174.2056074766356,0.0,0.0,0.0,1235.2178899082571,5812.3456790123455,0.0,5250.0,0.0,3713.4146341463415,1649.227741688957,1640.4369918699188,0.0,0.0,1287.0967741935485,7818.933058702368,0.0,0.0,8330.762731152205,6763.547429398986,0.0,0.0,13811.570393545202,0.0,0.0,0.0,0.0,0.0,9520.57142857143,0.0,1095.5161531641359,0.0,0.0,0.0,1162.162162162162,1342.435775451951,0.0,1140.834512022631,0.0,11218.767377201111,7510.526315789473,10098.901098901099,0.0,0.0,857.1428571428571,0.0,834.3520782396088,740.2296755377324,0.0,0.0,0.0,0.0,0.0,11869.565217391304,0.0,0.0,0.0,7170.0,0.0,0.0,0.0,0.0,8750.0,0.0,0.0,10672.619047619048,0.0,9583.333333333334,0.0,0.0,8679.955703211517,0.0,0.0,0.0,7833.333333333333,0.0,10056.558585114222,0.0,0.0,0.0,10184.426229508197,0.0,0.0,8777.77777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9963.235294117647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8636.363636363636,0.0,2833.3333333333335,11404.761904761905,24401.002506265664,10140.545144804088,6833.333333333333,0.0,21966.372324631946,25827.874283428875,0.0,22342.102137039983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,2019
San Martín,0.0,700.0,0.0,0.0,0.0,0.0,7537.383237427084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,996.8874773139743,970.4671882484432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2532.663873126063,0.0,0.0,0.0,1116.8526785714287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2353.7037037037035,0.0,12526.61494045471,0.0,0.0,15657.344630197573,0.0,0.0,0.0,0.0,0.0,6459.999999999999,904.1551006173288,909.0544340659516,16619.78021978022,0.0,0.0,0.0,0.0,6550.0,0.0,0.0,21344.946236559143,6013.320079522861,0.0,0.0,0.0,0.0,7400.0,0.0,0.0,11700.0,9350.000000000002,9117.77076761304,0.0,0.0,5830.555555555556,15372.093023255815,0.0,0.0,0.0,0.0,10082.870456256753,0.0,14405.61797752809,11822.58814190299,8670.833333333334,0.0,0.0,125.28622832842656,6916.666666666667,2064.20828795187,0.0,0.0,0.0,15339.39393939394,0.0,4856.25,7895.7983193277305,17241.86046511628,0.0,0.0,0.0,67527.21514811639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11806.101150655606,10093.152589502954,10077.787239281428,0.0,0.0,0.0,0.0,28896.88901487534,0.0,0.0,0.0,0.0,0.0,38326.1369048377,0.0,0.0,,,,,,2019
Tacna,12000.0,10314.18918918919,10571.42857142857,0.0,18978.49462365591,0.0,0.0,0.0,5894.736842105262,0.0,13811.764705882353,17615.384615384617,0.0,0.0,13645.714285714286,0.0,0.0,33720.93023255814,0.0,19357.14285714286,16909.09090909091,14216.216216216215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5937.5,0.0,20316.83168316832,0.0,0.0,2800.0,3692.953020134228,13707.54716981132,0.0,0.0,0.0,25558.823529411766,14032.25806451613,0.0,0.0,0.0,0.0,18964.114832535884,5066.666666666666,16598.484848484848,0.0,16532.25806451613,0.0,0.0,14533.333333333334,2125.2446183953034,12578.947368421053,43924.90118577075,0.0,0.0,0.0,39290.81632653061,3000.0,6608.938547486034,0.0,0.0,37818.18181818182,0.0,9398.118920311796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9392.857142857143,0.0,0.0,0.0,4800.0,0.0,10428.57142857143,0.0,0.0,0.0,5653.846153846154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7792.792792792793,0.0,8176.470588235294,7000.0,19358.649789029536,0.0,0.0,0.0,7310.344827586207,0.0,15693.877551020409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11699.658703071673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4551.52749490835,0.0,0.0,6250.0,12800.0,13431.372549019608,21350.87243468041,11343.75,0.0,0.0,0.0,0.0,0.0,47096.018735362995,0.0,0.0,0.0,,,,,,2019
Tumbes,0.0,8120.000000000001,0.0,0.0,0.0,0.0,8606.19842404612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7731.999999999998,0.0,0.0,7470.588235294118,5318.9320388349515,0.0,0.0,0.0,0.0,1577.239094422971,1100.0,0.0,0.0,0.0,0.0,0.0,0.0,4671.304347826087,0.0,0.0,3065.426884277865,0.0,6464.085390260172,0.0,0.0,0.0,7504.761904761905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5880.645161290323,0.0,0.0,0.0,0.0,0.0,15264.705882352942,0.0,2170.0,0.0,14500.0,0.0,0.0,14481.298625329044,0.0,7682.35294117647,0.0,0.0,939.3442622950821,0.0,1002.2491244099283,0.0,0.0,0.0,0.0,1250.0,0.0,0.0,0.0,5208.309455587392,32661.020408163255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19128.96828099217,0.0,0.0,9800.0,7125.125977410948,0.0,0.0,0.0,0.0,16873.036437246963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5330.4677623261705,11800.0,0.0,0.0,15226.086956521738,22000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5519.587628865979,0.0,35275.2733118971,0.0,24395.987791159954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48027.532608695656,0.0,0.0,,,,,,2019
Ucayali,0.0,2297.857142857143,0.0,0.0,0.0,0.0,4536.225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5330.744680851063,0.0,0.0,0.0,0.0,2785.0,0.0,0.0,0.0,1463.9537037037037,1466.4375,0.0,0.0,0.0,0.0,0.0,0.0,2019.333333333334,0.0,0.0,2380.0330254687938,0.0,0.0,0.0,1477.4611398963732,0.0,23857.499999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5201.362068965516,0.0,0.0,0.0,5304.583850931677,0.0,0.0,0.0,25295.286885245903,0.0,1524.0714285714282,0.0,4848.701754385965,0.0,0.0,12397.00440352282,0.0,16084.92857142857,0.0,0.0,1955.6352941176476,5164.8812664907655,821.2139958869662,897.2768627494379,5325.255451713394,1748.004066780822,0.0,0.0,0.0,0.0,0.0,0.0,13825.534974093263,1915.3441429516877,0.0,0.0,0.0,6821.8817733990145,5211.58443150475,0.0,0.0,0.0,0.0,9269.242424242422,0.0,0.0,7469.860896445131,9622.740157480315,0.0,4034.8734873487347,0.0,0.0,9180.754516052692,0.0,6273.254590753899,13689.052942718517,6637.284907183212,0.0,0.0,7555.820594073198,0.0,0.0,0.0,0.0,9518.219637148028,7826.75367647059,1149.8,0.0,0.0,8736.358870967744,0.0,1458.5064225198141,0.0,23686.59853844586,0.0,0.0,0.0,1464.7136363636364,2629.709542051034,1636.5160556976414,0.0,23162.312681991432,21190.73186653092,13366.25084842068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,2019
